"Type";"NOM";"CP";"COMMUNE";"SOUS_TYPE";"FAUTEUIL";"ECRAN";"GCD";"LATTI";"LONGI";"ORGANISME";"Public";"URL"
"Cinéma";"Olympia Cine";"59242";"Templeuve-en-Pévèle";"Cinéma";126;1;"3 - Petites villes";50.52636347;3.16982392;"";"";""
"Cinéma";"Studios du Fresnoy Salle";"59200";"Tourcoing";"Cinéma";299;2;"1 - Grands centres urbains";50.70001723;3.1548772;"";"";""
"Cinéma";"Agnes Varda";"60000";"Beauvais";"Cinéma";205;1;"2 - Centres urbains intermédiaires";49.43798204;2.09962668;"";"";""
"Cinéma";"Le Normandy";"61800";"Tinchebray-Bocage";"Cinéma";280;1;"5 - Bourgs ruraux";48.763163;-0.732609;"";"";""
"Cinéma";"Cinemovida";"62000";"Arras";"Cinéma";679;6;"1 - Grands centres urbains";50.29185;2.780997;"";"";""
"Cinéma";"Cinema de La Viouze";"63770";"Les_Ancizes-Comps";"Cinéma";347;1;"6 - Rural à habitat dispersé";45.93004504;2.83663038;"";"";""
"Cinéma";"Le Paris";"63100";"Clermont-Ferrand";"Cinéma";1162;7;"1 - Grands centres urbains";45.77463356;3.08042735;"";"";""
"Cinéma";"Jaude";"63100";"Clermont-Ferrand";"Cinéma";768;7;"1 - Grands centres urbains";45.77645;3.08216;"";"";""
"Cinéma";"Cinema Arcadia";"63200";"Riom";"Cinéma";542;3;"2 - Centres urbains intermédiaires";45.894648;3.119978;"";"";""
"Cinéma";"Moncine";"64600";"Anglet";"Cinéma";1095;7;"1 - Grands centres urbains";43.48361471;-1.50633335;"";"";""
"Cinéma";"L atalante";"64100";"Bayonne";"Cinéma";400;3;"1 - Grands centres urbains";43.49550758;-1.47138175;"";"";""
"Cinéma";"Maule Baitha";"64130";"Mauléon-Licharre";"Cinéma";416;2;"5 - Bourgs ruraux";43.22119995;-0.89006206;"";"";""
"Cinéma";"Le Select";"64500";"Saint-Jean-de-Luz";"Cinéma";775;5;"2 - Centres urbains intermédiaires";43.38788326;-1.6599229;"";"";""
"Cinéma";"Le Vauban";"64220";"Saint-Jean-Pied-de-Port";"Cinéma";300;1;"5 - Bourgs ruraux";43.16402;-1.237591;"";"";""
"Cinéma";"Casino";"65400";"Argelès-Gazost";"Cinéma";288;1;"5 - Bourgs ruraux";43.00537603;-0.09627066;"";"";""
"Cinéma";"Le Maintenon";"65710";"Bagnères-de-Bigorre";"Cinéma";116;1;"3 - Petites villes";43.06366568;0.15176056;"";"";""
"Cinéma";"Casino";"65130";"Capvern";"Cinéma";99;1;"6 - Rural à habitat dispersé";43.11961226;0.30989225;"";"";""
"Cinéma";"Le Magnoac";"65230";"Cizos";"Cinéma";116;1;"7 - Rural à habitat très dispersé";43.26770906;0.50695542;"";"";""
"Cinéma";"Le Lalano";"65220";"Lalanne-Trie";"Cinéma";252;1;"7 - Rural à habitat très dispersé";43.31079412;0.33309455;"";"";""
"Cinéma";"Le Pax";"65100";"Lourdes";"Cinéma";492;3;"2 - Centres urbains intermédiaires";43.102921;-0.039469;"";"";""
"Cinéma";"Le Majestic";"65100";"Lourdes";"Cinéma";249;1;"2 - Centres urbains intermédiaires";43.09819874;-0.04529634;"";"";""
"Cinéma";"Le Lary";"65170";"Saint-Lary-Soulan";"Cinéma";364;2;"6 - Rural à habitat dispersé";42.81533398;0.31888469;"";"";""
"Cinéma";"Ceretan";"66400";"Céret";"Cinéma";170;1;"3 - Petites villes";42.48641296;2.74966401;"";"";""
"Cinéma";"Le Puigmal";"66340";"Osséja";"Cinéma";216;1;"5 - Bourgs ruraux";42.41552228;1.98165825;"";"";""
"Cinéma";"Salle des Fetes";"66350";"Toulouges";"Cinéma";100;1;"2 - Centres urbains intermédiaires";42.666461;2.836131;"";"";""
"Cinéma";"Centre Culturel Claude Vigee";"67240";"Bischwiller";"Cinéma";214;1;"2 - Centres urbains intermédiaires";48.76785003;7.85240382;"";"";""
"Cinéma";"Salle du Foyer Communal";"67190";"Dinsheim-sur-Bruche";"Cinéma";250;1;"4 - Ceintures urbaines";48.539414;7.423392;"";"";""
"Cinéma";"Espace Rhenan";"68680";"Kembs";"Cinéma";244;1;"5 - Bourgs ruraux";47.66894323;7.49715196;"";"";""
"Cinéma";"Le Cercle";"68370";"Orbey";"Cinéma";186;1;"5 - Bourgs ruraux";48.1260538;7.16323788;"";"";""
"Cinéma";"La Coupole";"68300";"Saint-Louis";"Cinéma";491;3;"1 - Grands centres urbains";47.58615035;7.56215478;"";"";""
"Cinéma";"Espace Le Trefle";"68190";"Ungersheim";"Cinéma";102;1;"4 - Ceintures urbaines";47.87727807;7.31309243;"";"";""
"Cinéma";"Mega Cgr";"69530";"Brignais";"Cinéma";3155;15;"2 - Centres urbains intermédiaires";45.683172;4.766021;"";"";""
"Cinéma";"Les Alizes";"69500";"Bron";"Cinéma";345;2;"1 - Grands centres urbains";45.73092519;4.91459703;"";"";""
"Cinéma";"Jeanne D arc";"69380";"Chazay-d_Azergues";"Cinéma";195;1;"4 - Ceintures urbaines";45.87734499;4.71157508;"";"";""
"Cinéma";"Espace Culturel Eole";"69290";"Craponne";"Cinéma";349;1;"1 - Grands centres urbains";45.7462904;4.72527652;"";"";""
"Cinéma";"Ecully Cinema";"69130";"Ecully";"Cinéma";171;1;"1 - Grands centres urbains";45.77905257;4.77838266;"";"";""
"Cinéma";"Cine Francheville";"69340";"Francheville";"Cinéma";193;1;"1 - Grands centres urbains";45.73364542;4.76873782;"";"";""
"Cinéma";"Agora";"69240";"Thizy-les-Bourgs";"Cinéma";333;2;"5 - Bourgs ruraux";46.03092997;4.313281;"";"";""
"Cinéma";"Les Amphis";"69120";"Vaulx-en-Velin";"Cinéma";177;1;"1 - Grands centres urbains";45.79079349;4.91749345;"";"";""
"Cinéma";"Cgr Villefranche Sur Saone";"69400";"Villefranche-sur-Saône";"Cinéma";1745;10;"2 - Centres urbains intermédiaires";45.98924466;4.72438612;"";"";""
"Cinéma";"Le Toboggan";"69150";"Décines-Charpieu";"Cinéma";144;1;"1 - Grands centres urbains";45.76891758;4.95501026;"";"";""
"Cinéma";"Ma Jestic - Espace des Lumieres";"70000";"Vesoul";"Cinéma";1961;10;"2 - Centres urbains intermédiaires";47.634045;6.139787;"";"";""
"Cinéma";"Salle de Cinema";"71550";"Anost";"Cinéma";103;1;"6 - Rural à habitat dispersé";47.068237;4.09482;"";"";""
"Cinéma";"Axel";"71100";"Chalon-sur-Saône";"Cinéma";722;4;"2 - Centres urbains intermédiaires";46.781288;4.850256;"";"";""
"Cinéma";"Nef";"71100";"Chalon-sur-Saône";"Cinéma";686;5;"2 - Centres urbains intermédiaires";46.781473;4.853059;"";"";""
"Cinéma";"Rex";"72600";"Mamers";"Cinéma";271;2;"5 - Bourgs ruraux";48.34752872;0.36361346;"";"";""
"Cinéma";"Auditorium";"73550";"Les_Allues";"Cinéma";311;1;"6 - Rural à habitat dispersé";45.39720047;6.56649051;"";"";""
"Cinéma";"Le Mottaret";"73550";"Les_Allues";"Cinéma";172;1;"6 - Rural à habitat dispersé";45.37310176;6.58101355;"";"";""
"Cinéma";"Studio";"73260";"Les_Avanchers-Valmorel";"Cinéma";345;2;"6 - Rural à habitat dispersé";45.46071;6.441929;"";"";""
"Cinéma";"Rhodo";"73350";"Champagny-en-Vanoise";"Cinéma";170;1;"6 - Rural à habitat dispersé";45.45594987;6.69360228;"";"";""
"Cinéma";"L igloo";"73300";"Fontcouverte-la-Toussuire";"Cinéma";250;1;"6 - Rural à habitat dispersé";45.247083;6.304557;"";"";""
"Cinéma";"L Embellie";"73500";"Fourneaux";"Cinéma";174;1;"5 - Bourgs ruraux";45.19156445;6.64826592;"";"";""
"Cinéma";"Espace Culturel";"73000";"Jacob-Bellecombette";"Cinéma";156;1;"1 - Grands centres urbains";45.557131;5.910739;"";"";""
"Cinéma";"L eterlou";"73210";"Landry";"Cinéma";160;1;"5 - Bourgs ruraux";45.5563437;6.76202162;"";"";""
"Cinéma";"Studio";"73210";"La_Plagne_Tarentaise";"Cinéma";247;1;"6 - Rural à habitat dispersé";45.55588171;6.68191637;"";"";""
"Cinéma";"Le Grand Air";"73500";"Modane";"Cinéma";220;1;"5 - Bourgs ruraux";45.14954;6.634433;"";"";""
"Cinéma";"Les Bruyeres";"73440";"Les_Belleville";"Cinéma";344;2;"6 - Rural à habitat dispersé";45.323346;6.538468;"";"";""
"Cinéma";"Les Flocons";"73440";"Les_Belleville";"Cinéma";290;1;"6 - Rural à habitat dispersé";45.32363072;6.53753764;"";"";""
"Cinéma";"La Ramasse";"73500";"Val-Cenis";"Cinéma";180;1;"6 - Rural à habitat dispersé";45.285761;6.879713;"";"";""
"Cinéma";"Cinema";"73320";"Tignes";"Cinéma";282;2;"6 - Rural à habitat dispersé";45.45814834;6.90202078;"";"";""
"Cinéma";"Chantecler";"73400";"Ugine";"Cinéma";615;2;"3 - Petites villes";45.75364223;6.41727146;"";"";""
"Cinéma";"Espace 300";"74600";"Annecy";"Cinéma";1188;2;"1 - Grands centres urbains";45.90219706;6.12847157;"";"";""
"Cinéma";"Pathe Annecy";"74600";"Annecy";"Cinéma";1839;10;"1 - Grands centres urbains";45.912917;6.125425;"";"";""
"Cinéma";"Saleve";"74100";"Annemasse";"Cinéma";475;2;"1 - Grands centres urbains";46.192243;6.232615;"";"";""
"Cinéma";"Morclan 2ooo";"74390";"Châtel";"Cinéma";275;1;"6 - Rural à habitat dispersé";46.26624678;6.84159109;"";"";""
"Cinéma";"Cine Cluses";"74300";"Cluses";"Cinéma";655;3;"2 - Centres urbains intermédiaires";46.063557;6.58368;"";"";""
"Cinéma";"Salle Les Chavannes";"74490";"Onnion";"Cinéma";150;1;"6 - Rural à habitat dispersé";46.174778;6.496059;"";"";""
"Cinéma";"Le Parc";"74800";"La_Roche-sur-Foron";"Cinéma";199;1;"2 - Centres urbains intermédiaires";46.06682325;6.31511197;"";"";""
"Cinéma";"Le Beverley";"75002";"Paris";"Cinéma";100;1;"1 - Grands centres urbains";48.87012;2.348667;"";"";""
"Cinéma";"Grand Rex";"75002";"Paris";"Cinéma";4274;7;"1 - Grands centres urbains";48.87042332;2.34745079;"";"";""
"Cinéma";"Le Cinema du Pantheon";"75005";"Paris";"Cinéma";200;1;"1 - Grands centres urbains";48.84746585;2.34246669;"";"";""
"Cinéma";"Mk2 Odeon";"75006";"Paris";"Cinéma";678;5;"1 - Grands centres urbains";48.85243746;2.33826615;"";"";""
"Cinéma";"Ugc Montparnasse";"75006";"Paris";"Cinéma";1490;7;"1 - Grands centres urbains";48.84368214;2.32580614;"";"";""
"Cinéma";"Mk2 Parnasse";"75006";"Paris";"Cinéma";250;3;"1 - Grands centres urbains";48.84280334;2.33050762;"";"";""
"Cinéma";"St Andre des Arts";"75006";"Paris";"Cinéma";510;3;"1 - Grands centres urbains";48.85336071;2.34210992;"";"";""
"Cinéma";"George V";"75008";"Paris";"Cinéma";1666;11;"1 - Grands centres urbains";48.873073;2.298394;"";"";""
"Cinéma";"Gaumont Opera Capucines";"75009";"Paris";"Cinéma";2169;7;"1 - Grands centres urbains";48.871044;2.33361;"";"";""
"Cinéma";"Le Louxor";"75010";"Paris";"Cinéma";556;3;"1 - Grands centres urbains";48.88350662;2.35007112;"";"";""
"Cinéma";"Mk2 Nation";"75012";"Paris";"Cinéma";554;8;"1 - Grands centres urbains";48.84833676;2.39314726;"";"";""
"Cinéma";"Les Fauvettes";"75013";"Paris";"Cinéma";645;5;"1 - Grands centres urbains";48.83357446;2.3537746;"";"";""
"Cinéma";"Gaumont Alesia";"75014";"Paris";"Cinéma";1384;8;"1 - Grands centres urbains";48.82814526;2.32774209;"";"";""
"Cinéma";"Gaumont Montparnos";"75014";"Paris";"Cinéma";397;4;"1 - Grands centres urbains";48.84216179;2.32450262;"";"";""
"Cinéma";"Entrepot";"75014";"Paris";"Cinéma";268;3;"1 - Grands centres urbains";48.8341546;2.31694576;"";"";""
"Cinéma";"Chaplin denfert";"75014";"Paris";"Cinéma";133;1;"1 - Grands centres urbains";48.83382149;2.33093427;"";"";""
"Cinéma";"Gaumont Aquaboulevard";"75015";"Paris";"Cinéma";2583;14;"1 - Grands centres urbains";48.83123019;2.2759248;"";"";""
"Cinéma";"Les 7 Batignolles Cinemovida";"75017";"Paris";"Cinéma";1151;7;"1 - Grands centres urbains";48.89246577;2.30921425;"";"";""
"Cinéma";"Club de L Etoile";"75017";"Paris";"Cinéma";161;1;"1 - Grands centres urbains";48.87611331;2.29534535;"";"";""
"Cinéma";"Pathe";"75019";"Paris";"Cinéma";2901;16;"1 - Grands centres urbains";48.89584857;2.38720284;"";"";""
"Cinéma";"Ugc Cine Cite Paris 19";"75019";"Paris";"Cinéma";2790;14;"1 - Grands centres urbains";48.89936737;2.37673956;"";"";""
"Cinéma";"Cine Seine";"76640";"Terres-de-Caux";"Cinéma";298;1;"6 - Rural à habitat dispersé";49.65116;0.591603;"";"";""
"Cinéma";"Espace Jean Bauchet";"76440";"Forges-les-Eaux";"Cinéma";699;1;"5 - Bourgs ruraux";49.61481739;1.54567403;"";"";""
"Cinéma";"La Pointe de Caux";"76700";"Gonfreville-l_Orcher";"Cinéma";337;1;"1 - Grands centres urbains";49.50468882;0.22896843;"";"";""
"Cinéma";"Gaumont";"76120";"Le_Grand-Quevilly";"Cinéma";3828;16;"1 - Grands centres urbains";49.41425412;1.04158625;"";"";""
"Cinéma";"Ariel";"76130";"Mont-Saint-Aignan";"Cinéma";278;1;"1 - Grands centres urbains";49.46166028;1.0700339;"";"";""
"Cinéma";"Kinepolis Rouen";"76000";"Rouen";"Cinéma";2539;14;"1 - Grands centres urbains";49.430638;1.085206;"";"";""
"Cinéma";"Pathe Dammarie";"77190";"Dammarie-les-Lys";"Cinéma";2181;10;"1 - Grands centres urbains";48.51800125;2.62516518;"";"";""
"Cinéma";"Ermitage";"77300";"Fontainebleau";"Cinéma";944;5;"2 - Centres urbains intermédiaires";48.40424865;2.69947619;"";"";""
"Cinéma";"Les Varietes";"77360";"Vaires-sur-Marne";"Cinéma";311;1;"1 - Grands centres urbains";48.87432198;2.63234664;"";"";""
"Cinéma";"Cinema Confluences Varennes";"77130";"Varennes-sur-Seine";"Cinéma";1603;9;"4 - Ceintures urbaines";48.36196394;2.95121057;"";"";""
"Cinéma";"La Grange";"77000";"Vaux-le-Pénil";"Cinéma";268;1;"1 - Grands centres urbains";48.52888534;2.69052607;"";"";""
"Cinéma";"Paul Grimault  Ex Cine 83";"78410";"Aubergenville";"Cinéma";169;1;"2 - Centres urbains intermédiaires";48.9589;1.855229;"";"";""
"Cinéma";"Louis Jouvet";"78400";"Chatou";"Cinéma";459;2;"1 - Grands centres urbains";48.88680428;2.15665598;"";"";""
"Cinéma";"Jacques Brel";"78180";"Montigny-le-Bretonneux";"Cinéma";282;1;"1 - Grands centres urbains";48.77004;2.03446;"";"";""
"Cinéma";"Le Cratere";"78730";"Saint-Arnoult-en-Yvelines";"Cinéma";401;1;"3 - Petites villes";48.571134;1.933453;"";"";""
"Cinéma";"Les Yeux D Elsa";"78210";"Saint-Cyr-l_Ecole";"Cinéma";168;1;"1 - Grands centres urbains";48.79976326;2.06753344;"";"";""
"Cinéma";"Cinema Le Grenier A Sel";"78190";"Trappes";"Cinéma";218;1;"1 - Grands centres urbains";48.77691028;2.00315355;"";"";""
"Cinéma";"Le Commynes";"79150";"Argentonnay";"Cinéma";223;1;"6 - Rural à habitat dispersé";46.98383365;-0.44606991;"";"";""
"Cinéma";"Henri Georges Clouzot";"79260";"La_Crèche";"Cinéma";222;1;"6 - Rural à habitat dispersé";46.36274382;-0.29753481;"";"";""
"Cinéma";"Cine Castel";"79700";"Mauléon";"Cinéma";269;1;"5 - Bourgs ruraux";46.92377772;-0.75377765;"";"";""
"Cinéma";"Mega Cgr";"79000";"Niort";"Cinéma";2021;12;"2 - Centres urbains intermédiaires";46.32228552;-0.45694956;"";"";""
"Cinéma";"Familia";"79100";"Thouars";"Cinéma";235;1;"3 - Petites villes";46.977963;-0.211033;"";"";""
"Cinéma";"Le Melies";"80400";"Ham";"Cinéma";198;1;"3 - Petites villes";49.74737233;3.07470758;"";"";""
"Cinéma";"Gerard Philipe";"80350";"Mers-les-Bains";"Cinéma";161;1;"3 - Petites villes";50.0674623;1.38479081;"";"";""
"Cinéma";"Salle des Fetes";"80110";"Moreuil";"Cinéma";300;1;"5 - Bourgs ruraux";49.780148;2.47974;"";"";""
"Cinéma";"Picardy";"80200";"Péronne";"Cinéma";210;2;"3 - Petites villes";49.93108415;2.93661117;"";"";""
"Cinéma";"Palace (Ex-Gaumont Palace)";"57070";"Metz";"Cinéma";972;7;"1 - Grands centres urbains";49.11905677;6.17537805;"";"";""
"Cinéma";"Salle Polyvalente";"58230";"Ouroux-en-Morvan";"Cinéma";300;1;"7 - Rural à habitat très dispersé";47.184077;3.945032;"";"";""
"Cinéma";"Flandria";"59270";"Bailleul";"Cinéma";145;1;"2 - Centres urbains intermédiaires";50.74017177;2.73669897;"";"";""
"Cinéma";"Cinema Sportica";"59820";"Gravelines";"Cinéma";369;2;"3 - Petites villes";51.003064;2.131258;"";"";""
"Cinéma";"Rex";"59740";"Solre-le-Château";"Cinéma";192;1;"5 - Bourgs ruraux";50.1743777;4.09343718;"";"";""
"Cinéma";"Elysee";"60500";"Chantilly";"Cinéma";520;4;"2 - Centres urbains intermédiaires";49.19137466;2.46423731;"";"";""
"Cinéma";"Salle Lebrun";"60600";"Clermont";"Cinéma";110;1;"2 - Centres urbains intermédiaires";49.37808768;2.41478225;"";"";""
"Cinéma";"Salle des Fetes";"60850";"Le_Coudray-Saint-Germer";"Cinéma";100;1;"6 - Rural à habitat dispersé";49.412798;1.840232;"";"";""
"Cinéma";"La Faiencerie";"60100";"Creil";"Cinéma";749;1;"1 - Grands centres urbains";49.25954221;2.47266484;"";"";""
"Cinéma";"Domino";"60110";"Méru";"Cinéma";237;2;"2 - Centres urbains intermédiaires";49.23482418;2.1343991;"";"";""
"Cinéma";"Pathe";"60160";"Montataire";"Cinéma";3450;14;"1 - Grands centres urbains";49.26018421;2.4511849;"";"";""
"Cinéma";"Jeanne D Arc";"60300";"Senlis";"Cinéma";227;1;"2 - Centres urbains intermédiaires";49.20827325;2.58695618;"";"";""
"Cinéma";"Gerard Philipe";"61410";"La_Ferté_Macé";"Cinéma";182;1;"5 - Bourgs ruraux";48.5905761;-0.35802008;"";"";""
"Cinéma";"Cine Theatre Louis Aragon";"62260";"Auchel";"Cinéma";514;1;"2 - Centres urbains intermédiaires";50.50599588;2.47321597;"";"";""
"Cinéma";"Cinos";"62600";"Berck";"Cinéma";566;3;"2 - Centres urbains intermédiaires";50.40822871;1.59310354;"";"";""
"Cinéma";"Stars";"62200";"Boulogne-sur-Mer";"Cinéma";944;7;"1 - Grands centres urbains";50.72256222;1.60572246;"";"";""
"Cinéma";"Etoiles";"62700";"Bruay-la-Buissière";"Cinéma";497;4;"2 - Centres urbains intermédiaires";50.47951197;2.546324;"";"";""
"Cinéma";"L alhambra";"62100";"Calais";"Cinéma";498;4;"1 - Grands centres urbains";50.9517759;1.85402524;"";"";""
"Cinéma";"Le Prévert (Ex-C Cult J Prevert  Ex Appolo)";"62440";"Harnes";"Cinéma";362;1;"1 - Grands centres urbains";50.445859;2.905974;"";"";""
"Cinéma";"Pathe";"62800";"Liévin";"Cinéma";3391;15;"1 - Grands centres urbains";50.42358764;2.7758735;"";"";""
"Cinéma";"Théâtre de Montreuil-Sur-Mer (Ex-Passerelles) (Ex-Cine Theatre)";"62170";"Montreuil-sur-Mer";"Cinéma";200;1;"5 - Bourgs ruraux";50.4624488;1.75892152;"";"";""
"Cinéma";"Cinema 2001";"62152";"Neufchâtel-Hardelot";"Cinéma";198;2;"3 - Petites villes";50.63235685;1.578902;"";"";""
"Cinéma";"Ocine";"62500";"Saint-Omer";"Cinéma";1546;9;"2 - Centres urbains intermédiaires";50.75090628;2.24967107;"";"";""
"Cinéma";"Gergovie";"63800";"Cournon-d_Auvergne";"Cinéma";476;3;"2 - Centres urbains intermédiaires";45.73123926;3.19667164;"";"";""
"Cinéma";"Salle des Fetes";"63890";"Saint-Amant-Roche-Savine";"Cinéma";100;1;"6 - Rural à habitat dispersé";45.583013;3.621912;"";"";""
"Cinéma";"Le Monaco";"63300";"Thiers";"Cinéma";341;3;"3 - Petites villes";45.85572893;3.54763331;"";"";""
"Cinéma";"Mega Cgr Centre";"64100";"Bayonne";"Cinéma";1096;7;"1 - Grands centres urbains";43.48611188;-1.47011906;"";"";""
"Cinéma";"Royal";"64200";"Biarritz";"Cinéma";451;3;"1 - Grands centres urbains";43.48120441;-1.55927059;"";"";""
"Cinéma";"Le Family";"64330";"Garlin";"Cinéma";166;1;"5 - Bourgs ruraux";43.56044938;-0.27140001;"";"";""
"Cinéma";"Haritz Barne";"64240";"Hasparren";"Cinéma";193;1;"5 - Bourgs ruraux";43.382881;-1.306533;"";"";""
"Cinéma";"Cgr Lescar";"64230";"Lescar";"Cinéma";1575;9;"4 - Ceintures urbaines";43.31891462;-0.43479914;"";"";""
"Cinéma";"Cine M";"64150";"Mourenx";"Cinéma";238;2;"3 - Petites villes";43.36973751;-0.62980892;"";"";""
"Cinéma";"Le Saleys";"64270";"Salies-de-Béarn";"Cinéma";210;2;"5 - Bourgs ruraux";43.47191983;-0.92690984;"";"";""
"Cinéma";"Le Palais";"65100";"Lourdes";"Cinéma";487;1;"2 - Centres urbains intermédiaires";43.09316568;-0.04574971;"";"";""
"Cinéma";"Le Saint Laurent";"65150";"Saint-Laurent-de-Neste";"Cinéma";326;1;"6 - Rural à habitat dispersé";43.07985487;0.48123122;"";"";""
"Cinéma";"Le Vautier";"66200";"Elne";"Cinéma";157;1;"2 - Centres urbains intermédiaires";42.6011095;2.97443706;"";"";""
"Cinéma";"Salle des Fetes";"66460";"Maury";"Cinéma";260;1;"5 - Bourgs ruraux";42.814211;2.600537;"";"";""
"Cinéma";"Mega Cgr";"66600";"Rivesaltes";"Cinéma";2082;12;"2 - Centres urbains intermédiaires";42.765685;2.868611;"";"";""
"Cinéma";"Pathe";"67170";"Brumath";"Cinéma";2755;14;"2 - Centres urbains intermédiaires";48.74395491;7.69295519;"";"";""
"Cinéma";"Cinema Le Rohan";"67190";"Mutzig";"Cinéma";226;1;"4 - Ceintures urbaines";48.53665793;7.45331645;"";"";""
"Cinéma";"Cinéma Le Royal";"67570";"Rothau";"Cinéma";145;1;"3 - Petites villes";48.45923818;7.21052583;"";"";""
"Cinéma";"Ugc Cine Cite";"67100";"Strasbourg";"Cinéma";5407;22;"1 - Grands centres urbains";48.57296314;7.79670157;"";"";""
"Cinéma";"Odyssee";"67100";"Strasbourg";"Cinéma";304;2;"1 - Grands centres urbains";48.58270787;7.7461305;"";"";""
"Cinéma";"Espace Ried Brun";"68320";"Muntzenheim";"Cinéma";252;1;"3 - Petites villes";48.101851;7.468382;"";"";""
"Cinéma";"Rex";"68150";"Ribeauvillé";"Cinéma";190;1;"3 - Petites villes";48.19455401;7.32308176;"";"";""
"Cinéma";"Cine Relais - La Passerelle (Ex- Centre Integre)";"68170";"Rixheim";"Cinéma";224;1;"1 - Grands centres urbains";47.75067714;7.41105014;"";"";""
"Cinéma";"Gerard Philipe";"68270";"Wittenheim";"Cinéma";240;1;"1 - Grands centres urbains";47.8224042;7.33754792;"";"";""
"Cinéma";"Cine Caluire";"69300";"Caluire-et-Cuire";"Cinéma";270;1;"1 - Grands centres urbains";45.804798;4.853092;"";"";""
"Cinéma";"Alpha";"69260";"Charbonnières-les-Bains";"Cinéma";300;1;"4 - Ceintures urbaines";45.78044175;4.73964295;"";"";""
"Cinéma";"Salle Emilien Michoux";"69470";"Cours";"Cinéma";189;1;"5 - Bourgs ruraux";46.100564;4.328791;"";"";""
"Cinéma";"Aqueduc";"69570";"Dardilly";"Cinéma";271;1;"4 - Ceintures urbaines";45.81247541;4.75443624;"";"";""
"Cinéma";"Rex";"69250";"Neuville-sur-Saône";"Cinéma";269;2;"2 - Centres urbains intermédiaires";45.87469325;4.8415793;"";"";""
"Cinéma";"Le Strapontin";"69210";"Sain-Bel";"Cinéma";199;1;"4 - Ceintures urbaines";45.81161705;4.5969735;"";"";""
"Cinéma";"Cine Mourguet";"69110";"Sainte-Foy-lès-Lyon";"Cinéma";280;2;"1 - Grands centres urbains";45.73593999;4.79996997;"";"";""
"Cinéma";"Cinema Paradiso";"69850";"Saint-Martin-en-Haut";"Cinéma";299;2;"5 - Bourgs ruraux";45.66032246;4.55845444;"";"";""
"Cinéma";"Cinema Jacques Perrin";"69170";"Tarare";"Cinéma";357;2;"2 - Centres urbains intermédiaires";45.89824941;4.43179962;"";"";""
"Cinéma";"Zola";"69100";"Villeurbanne";"Cinéma";240;1;"1 - Grands centres urbains";45.77067192;4.87436841;"";"";""
"Cinéma";"Salle des Fetes";"69970";"Chaponnay";"Cinéma";400;1;"5 - Bourgs ruraux";45.626941;4.935433;"";"";""
"Cinéma";"Le Foyer";"70180";"Dampierre-sur-Salon";"Cinéma";168;1;"5 - Bourgs ruraux";47.553711;5.676507;"";"";""
