CP,Type,NOM,COMMUNE,FAUTEUIL,Public,ECRAN,SOUS_TYPE_THEMATIQUE,GCD,LATTI,LONGI,codeReg,nomReg,numdep,nomdept
68300,Cinéma,La Coupole,SAINT-LOUIS,491.0,,3.0,Cinéma,1 - Grands centres urbains,47.58615035,7.56215478,44,Grand Est,68,HAUT-RHIN
68190,Cinéma,Espace Le Trefle,UNGERSHEIM,102.0,,1.0,Cinéma,4 - Ceintures urbaines,47.87727807,7.31309243,44,Grand Est,68,HAUT-RHIN
69530,Cinéma,Mega Cgr,BRIGNAIS,3155.0,,15.0,Cinéma,2 - Centres urbains intermédiaires,45.683172,4.766021,84,Auvergne-Rhône-Alpes,69,RHONE
69500,Cinéma,Les Alizes,BRON,345.0,,2.0,Cinéma,1 - Grands centres urbains,45.73092519,4.91459703,84,Auvergne-Rhône-Alpes,69,RHONE
69380,Cinéma,Jeanne D arc,CHAZAY-D_AZERGUES,195.0,,1.0,Cinéma,4 - Ceintures urbaines,45.87734499,4.71157508,84,Auvergne-Rhône-Alpes,69,RHONE
69290,Cinéma,Espace Culturel Eole,CRAPONNE,349.0,,1.0,Cinéma,1 - Grands centres urbains,45.7462904,4.72527652,84,Auvergne-Rhône-Alpes,69,RHONE
69130,Cinéma,Ecully Cinema,ECULLY,171.0,,1.0,Cinéma,1 - Grands centres urbains,45.77905257,4.77838266,84,Auvergne-Rhône-Alpes,69,RHONE
69340,Cinéma,Cine Francheville,FRANCHEVILLE,193.0,,1.0,Cinéma,1 - Grands centres urbains,45.73364542,4.76873782,84,Auvergne-Rhône-Alpes,69,RHONE
69240,Cinéma,Agora,THIZY-LES-BOURGS,333.0,,2.0,Cinéma,5 - Bourgs ruraux,46.03092997,4.313281,84,Auvergne-Rhône-Alpes,69,RHONE
69120,Cinéma,Les Amphis,VAULX-EN-VELIN,177.0,,1.0,Cinéma,1 - Grands centres urbains,45.79079349,4.91749345,84,Auvergne-Rhône-Alpes,69,RHONE
69400,Cinéma,Cgr Villefranche Sur Saone,VILLEFRANCHE-SUR-SAÔNE,1745.0,,10.0,Cinéma,2 - Centres urbains intermédiaires,45.98924466,4.72438612,84,Auvergne-Rhône-Alpes,69,RHONE
69150,Cinéma,Le Toboggan,DÉCINES-CHARPIEU,144.0,,1.0,Cinéma,1 - Grands centres urbains,45.76891758,4.95501026,84,Auvergne-Rhône-Alpes,69,RHONE
70000,Cinéma,Ma Jestic - Espace des Lumieres,VESOUL,1961.0,,10.0,Cinéma,2 - Centres urbains intermédiaires,47.634045,6.139787,27,Bourgogne-Franche-Comté,70,HAUTE-SAONE
71550,Cinéma,Salle de Cinema,ANOST,103.0,,1.0,Cinéma,6 - Rural à habitat dispersé,47.068237,4.09482,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71100,Cinéma,Axel,CHALON-SUR-SAÔNE,722.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,46.781288,4.850256,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71100,Cinéma,Nef,CHALON-SUR-SAÔNE,686.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,46.781473,4.853059,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
72600,Cinéma,Rex,MAMERS,271.0,,2.0,Cinéma,5 - Bourgs ruraux,48.34752872,0.36361346,52,Pays de la Loire,72,SARTHE
73550,Cinéma,Auditorium,LES_ALLUES,311.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.39720047,6.56649051,84,Auvergne-Rhône-Alpes,73,SAVOIE
73550,Cinéma,Le Mottaret,LES_ALLUES,172.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.37310176,6.58101355,84,Auvergne-Rhône-Alpes,73,SAVOIE
73260,Cinéma,Studio,LES_AVANCHERS-VALMOREL,345.0,,2.0,Cinéma,6 - Rural à habitat dispersé,45.46071,6.441929,84,Auvergne-Rhône-Alpes,73,SAVOIE
73350,Cinéma,Rhodo,CHAMPAGNY-EN-VANOISE,170.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.45594987,6.69360228,84,Auvergne-Rhône-Alpes,73,SAVOIE
73300,Cinéma,L igloo,FONTCOUVERTE-LA-TOUSSUIRE,250.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.247083,6.304557,84,Auvergne-Rhône-Alpes,73,SAVOIE
73500,Cinéma,L Embellie,FOURNEAUX,174.0,,1.0,Cinéma,5 - Bourgs ruraux,45.19156445,6.64826592,84,Auvergne-Rhône-Alpes,73,SAVOIE
73000,Cinéma,Espace Culturel,JACOB-BELLECOMBETTE,156.0,,1.0,Cinéma,1 - Grands centres urbains,45.557131,5.910739,84,Auvergne-Rhône-Alpes,73,SAVOIE
73210,Cinéma,L eterlou,LANDRY,160.0,,1.0,Cinéma,5 - Bourgs ruraux,45.5563437,6.76202162,84,Auvergne-Rhône-Alpes,73,SAVOIE
73210,Cinéma,Studio,LA_PLAGNE_TARENTAISE,247.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.55588171,6.68191637,84,Auvergne-Rhône-Alpes,73,SAVOIE
73500,Cinéma,Le Grand Air,MODANE,220.0,,1.0,Cinéma,5 - Bourgs ruraux,45.14954,6.634433,84,Auvergne-Rhône-Alpes,73,SAVOIE
73440,Cinéma,Les Bruyeres,LES_BELLEVILLE,344.0,,2.0,Cinéma,6 - Rural à habitat dispersé,45.323346,6.538468,84,Auvergne-Rhône-Alpes,73,SAVOIE
73440,Cinéma,Les Flocons,LES_BELLEVILLE,290.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.32363072,6.53753764,84,Auvergne-Rhône-Alpes,73,SAVOIE
73500,Cinéma,La Ramasse,VAL-CENIS,180.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.285761,6.879713,84,Auvergne-Rhône-Alpes,73,SAVOIE
73320,Cinéma,Cinema,TIGNES,282.0,,2.0,Cinéma,6 - Rural à habitat dispersé,45.45814834,6.90202078,84,Auvergne-Rhône-Alpes,73,SAVOIE
73400,Cinéma,Chantecler,UGINE,615.0,,2.0,Cinéma,3 - Petites villes,45.75364223,6.41727146,84,Auvergne-Rhône-Alpes,73,SAVOIE
74600,Cinéma,Espace 300,ANNECY,1188.0,,2.0,Cinéma,1 - Grands centres urbains,45.90219706,6.12847157,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74600,Cinéma,Pathe Annecy,ANNECY,1839.0,,10.0,Cinéma,1 - Grands centres urbains,45.912917,6.125425,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74100,Cinéma,Saleve,ANNEMASSE,475.0,,2.0,Cinéma,1 - Grands centres urbains,46.192243,6.232615,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74390,Cinéma,Morclan 2ooo,CHÂTEL,275.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.26624678,6.84159109,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74300,Cinéma,Cine Cluses,CLUSES,655.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,46.063557,6.58368,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74490,Cinéma,Salle Les Chavannes,ONNION,150.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.174778,6.496059,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74800,Cinéma,Le Parc,LA_ROCHE-SUR-FORON,199.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,46.06682325,6.31511197,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
75002,Cinéma,Le Beverley,PARIS,100.0,,1.0,Cinéma,1 - Grands centres urbains,48.87012,2.348667,11,Île-de-France,75,PARIS
75002,Cinéma,Grand Rex,PARIS,4274.0,,7.0,Cinéma,1 - Grands centres urbains,48.87042332,2.34745079,11,Île-de-France,75,PARIS
75005,Cinéma,Le Cinema du Pantheon,PARIS,200.0,,1.0,Cinéma,1 - Grands centres urbains,48.84746585,2.34246669,11,Île-de-France,75,PARIS
75006,Cinéma,Mk2 Odeon,PARIS,678.0,,5.0,Cinéma,1 - Grands centres urbains,48.85243746,2.33826615,11,Île-de-France,75,PARIS
75006,Cinéma,Ugc Montparnasse,PARIS,1490.0,,7.0,Cinéma,1 - Grands centres urbains,48.84368214,2.32580614,11,Île-de-France,75,PARIS
75006,Cinéma,Mk2 Parnasse,PARIS,250.0,,3.0,Cinéma,1 - Grands centres urbains,48.84280334,2.33050762,11,Île-de-France,75,PARIS
75006,Cinéma,St Andre des Arts,PARIS,510.0,,3.0,Cinéma,1 - Grands centres urbains,48.85336071,2.34210992,11,Île-de-France,75,PARIS
75008,Cinéma,George V,PARIS,1666.0,,11.0,Cinéma,1 - Grands centres urbains,48.873073,2.298394,11,Île-de-France,75,PARIS
75009,Cinéma,Gaumont Opera Capucines,PARIS,2169.0,,7.0,Cinéma,1 - Grands centres urbains,48.871044,2.33361,11,Île-de-France,75,PARIS
75010,Cinéma,Le Louxor,PARIS,556.0,,3.0,Cinéma,1 - Grands centres urbains,48.88350662,2.35007112,11,Île-de-France,75,PARIS
75012,Cinéma,Mk2 Nation,PARIS,554.0,,8.0,Cinéma,1 - Grands centres urbains,48.84833676,2.39314726,11,Île-de-France,75,PARIS
75013,Cinéma,Les Fauvettes,PARIS,645.0,,5.0,Cinéma,1 - Grands centres urbains,48.83357446,2.3537746,11,Île-de-France,75,PARIS
75014,Cinéma,Gaumont Alesia,PARIS,1384.0,,8.0,Cinéma,1 - Grands centres urbains,48.82814526,2.32774209,11,Île-de-France,75,PARIS
75014,Cinéma,Gaumont Montparnos,PARIS,397.0,,4.0,Cinéma,1 - Grands centres urbains,48.84216179,2.32450262,11,Île-de-France,75,PARIS
75014,Cinéma,Entrepot,PARIS,268.0,,3.0,Cinéma,1 - Grands centres urbains,48.8341546,2.31694576,11,Île-de-France,75,PARIS
75014,Cinéma,Chaplin denfert,PARIS,133.0,,1.0,Cinéma,1 - Grands centres urbains,48.83382149,2.33093427,11,Île-de-France,75,PARIS
75015,Cinéma,Gaumont Aquaboulevard,PARIS,2583.0,,14.0,Cinéma,1 - Grands centres urbains,48.83123019,2.2759248,11,Île-de-France,75,PARIS
75017,Cinéma,Les 7 Batignolles Cinemovida,PARIS,1151.0,,7.0,Cinéma,1 - Grands centres urbains,48.89246577,2.30921425,11,Île-de-France,75,PARIS
75017,Cinéma,Club de L Etoile,PARIS,161.0,,1.0,Cinéma,1 - Grands centres urbains,48.87611331,2.29534535,11,Île-de-France,75,PARIS
75019,Cinéma,Pathe,PARIS,2901.0,,16.0,Cinéma,1 - Grands centres urbains,48.89584857,2.38720284,11,Île-de-France,75,PARIS
75019,Cinéma,Ugc Cine Cite Paris 19,PARIS,2790.0,,14.0,Cinéma,1 - Grands centres urbains,48.89936737,2.37673956,11,Île-de-France,75,PARIS
76640,Cinéma,Cine Seine,TERRES-DE-CAUX,298.0,,1.0,Cinéma,6 - Rural à habitat dispersé,49.65116,0.591603,28,Normandie,76,SEINE-MARITIME
76440,Cinéma,Espace Jean Bauchet,FORGES-LES-EAUX,699.0,,1.0,Cinéma,5 - Bourgs ruraux,49.61481739,1.54567403,28,Normandie,76,SEINE-MARITIME
76700,Cinéma,La Pointe de Caux,GONFREVILLE-L_ORCHER,337.0,,1.0,Cinéma,1 - Grands centres urbains,49.50468882,0.22896843,28,Normandie,76,SEINE-MARITIME
76120,Cinéma,Gaumont,LE_GRAND-QUEVILLY,3828.0,,16.0,Cinéma,1 - Grands centres urbains,49.41425412,1.04158625,28,Normandie,76,SEINE-MARITIME
76130,Cinéma,Ariel,MONT-SAINT-AIGNAN,278.0,,1.0,Cinéma,1 - Grands centres urbains,49.46166028,1.0700339,28,Normandie,76,SEINE-MARITIME
76000,Cinéma,Kinepolis Rouen,ROUEN,2539.0,,14.0,Cinéma,1 - Grands centres urbains,49.430638,1.085206,28,Normandie,76,SEINE-MARITIME
77190,Cinéma,Pathe Dammarie,DAMMARIE-LES-LYS,2181.0,,10.0,Cinéma,1 - Grands centres urbains,48.51800125,2.62516518,11,Île-de-France,77,SEINE-ET-MARNE
77300,Cinéma,Ermitage,FONTAINEBLEAU,944.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,48.40424865,2.69947619,11,Île-de-France,77,SEINE-ET-MARNE
77360,Cinéma,Les Varietes,VAIRES-SUR-MARNE,311.0,,1.0,Cinéma,1 - Grands centres urbains,48.87432198,2.63234664,11,Île-de-France,77,SEINE-ET-MARNE
77130,Cinéma,Cinema Confluences Varennes,VARENNES-SUR-SEINE,1603.0,,9.0,Cinéma,4 - Ceintures urbaines,48.36196394,2.95121057,11,Île-de-France,77,SEINE-ET-MARNE
77000,Cinéma,La Grange,VAUX-LE-PÉNIL,268.0,,1.0,Cinéma,1 - Grands centres urbains,48.52888534,2.69052607,11,Île-de-France,77,SEINE-ET-MARNE
78410,Cinéma,Paul Grimault  Ex Cine 83,AUBERGENVILLE,169.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,48.9589,1.855229,11,Île-de-France,78,YVELINES
78400,Cinéma,Louis Jouvet,CHATOU,459.0,,2.0,Cinéma,1 - Grands centres urbains,48.88680428,2.15665598,11,Île-de-France,78,YVELINES
78180,Cinéma,Jacques Brel,MONTIGNY-LE-BRETONNEUX,282.0,,1.0,Cinéma,1 - Grands centres urbains,48.77004,2.03446,11,Île-de-France,78,YVELINES
78730,Cinéma,Le Cratere,SAINT-ARNOULT-EN-YVELINES,401.0,,1.0,Cinéma,3 - Petites villes,48.571134,1.933453,11,Île-de-France,78,YVELINES
78210,Cinéma,Les Yeux D Elsa,SAINT-CYR-L_ECOLE,168.0,,1.0,Cinéma,1 - Grands centres urbains,48.79976326,2.06753344,11,Île-de-France,78,YVELINES
78190,Cinéma,Cinema Le Grenier A Sel,TRAPPES,218.0,,1.0,Cinéma,1 - Grands centres urbains,48.77691028,2.00315355,11,Île-de-France,78,YVELINES
79150,Cinéma,Le Commynes,ARGENTONNAY,223.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.98383365,-0.44606991,75,Nouvelle-Aquitaine,79,DEUX-SEVRES
79260,Cinéma,Henri Georges Clouzot,LA_CRÈCHE,222.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.36274382,-0.29753481,75,Nouvelle-Aquitaine,79,DEUX-SEVRES
79700,Cinéma,Cine Castel,MAULÉON,269.0,,1.0,Cinéma,5 - Bourgs ruraux,46.92377772,-0.75377765,75,Nouvelle-Aquitaine,79,DEUX-SEVRES
79000,Cinéma,Mega Cgr,NIORT,2021.0,,12.0,Cinéma,2 - Centres urbains intermédiaires,46.32228552,-0.45694956,75,Nouvelle-Aquitaine,79,DEUX-SEVRES
79100,Cinéma,Familia,THOUARS,235.0,,1.0,Cinéma,3 - Petites villes,46.977963,-0.211033,75,Nouvelle-Aquitaine,79,DEUX-SEVRES
80400,Cinéma,Le Melies,HAM,198.0,,1.0,Cinéma,3 - Petites villes,49.74737233,3.07470758,32,Hauts-de-France,80,SOMME
80350,Cinéma,Gerard Philipe,MERS-LES-BAINS,161.0,,1.0,Cinéma,3 - Petites villes,50.0674623,1.38479081,32,Hauts-de-France,80,SOMME
80110,Cinéma,Salle des Fetes,MOREUIL,300.0,,1.0,Cinéma,5 - Bourgs ruraux,49.780148,2.47974,32,Hauts-de-France,80,SOMME
80200,Cinéma,Picardy,PÉRONNE,210.0,,2.0,Cinéma,3 - Petites villes,49.93108415,2.93661117,32,Hauts-de-France,80,SOMME
57070,Cinéma,Palace (Ex-Gaumont Palace),METZ,972.0,,7.0,Cinéma,1 - Grands centres urbains,49.11905677,6.17537805,44,Grand Est,57,MOSELLE
58230,Cinéma,Salle Polyvalente,OUROUX-EN-MORVAN,300.0,,1.0,Cinéma,7 - Rural à habitat très dispersé,47.184077,3.945032,27,Bourgogne-Franche-Comté,58,NIEVRE
59270,Cinéma,Flandria,BAILLEUL,145.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,50.74017177,2.73669897,32,Hauts-de-France,59,NORD
59820,Cinéma,Cinema Sportica,GRAVELINES,369.0,,2.0,Cinéma,3 - Petites villes,51.003064,2.131258,32,Hauts-de-France,59,NORD
59740,Cinéma,Rex,SOLRE-LE-CHÂTEAU,192.0,,1.0,Cinéma,5 - Bourgs ruraux,50.1743777,4.09343718,32,Hauts-de-France,59,NORD
60500,Cinéma,Elysee,CHANTILLY,520.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,49.19137466,2.46423731,32,Hauts-de-France,60,OISE
60600,Cinéma,Salle Lebrun,CLERMONT,110.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,49.37808768,2.41478225,32,Hauts-de-France,60,OISE
60850,Cinéma,Salle des Fetes,LE_COUDRAY-SAINT-GERMER,100.0,,1.0,Cinéma,6 - Rural à habitat dispersé,49.412798,1.840232,32,Hauts-de-France,60,OISE
60100,Cinéma,La Faiencerie,CREIL,749.0,,1.0,Cinéma,1 - Grands centres urbains,49.25954221,2.47266484,32,Hauts-de-France,60,OISE
60110,Cinéma,Domino,MÉRU,237.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,49.23482418,2.1343991,32,Hauts-de-France,60,OISE
60160,Cinéma,Pathe,MONTATAIRE,3450.0,,14.0,Cinéma,1 - Grands centres urbains,49.26018421,2.4511849,32,Hauts-de-France,60,OISE
60300,Cinéma,Jeanne D Arc,SENLIS,227.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,49.20827325,2.58695618,32,Hauts-de-France,60,OISE
61410,Cinéma,Gerard Philipe,LA_FERTÉ_MACÉ,182.0,,1.0,Cinéma,5 - Bourgs ruraux,48.5905761,-0.35802008,28,Normandie,61,ORNE
62260,Cinéma,Cine Theatre Louis Aragon,AUCHEL,514.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,50.50599588,2.47321597,32,Hauts-de-France,62,PAS-DE-CALAIS
62600,Cinéma,Cinos,BERCK,566.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,50.40822871,1.59310354,32,Hauts-de-France,62,PAS-DE-CALAIS
62200,Cinéma,Stars,BOULOGNE-SUR-MER,944.0,,7.0,Cinéma,1 - Grands centres urbains,50.72256222,1.60572246,32,Hauts-de-France,62,PAS-DE-CALAIS
62700,Cinéma,Etoiles,BRUAY-LA-BUISSIÈRE,497.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,50.47951197,2.546324,32,Hauts-de-France,62,PAS-DE-CALAIS
62100,Cinéma,L alhambra,CALAIS,498.0,,4.0,Cinéma,1 - Grands centres urbains,50.9517759,1.85402524,32,Hauts-de-France,62,PAS-DE-CALAIS
62440,Cinéma,Le Prévert (Ex-C Cult J Prevert  Ex Appolo),HARNES,362.0,,1.0,Cinéma,1 - Grands centres urbains,50.445859,2.905974,32,Hauts-de-France,62,PAS-DE-CALAIS
62800,Cinéma,Pathe,LIÉVIN,3391.0,,15.0,Cinéma,1 - Grands centres urbains,50.42358764,2.7758735,32,Hauts-de-France,62,PAS-DE-CALAIS
62170,Cinéma,Théâtre de Montreuil-Sur-Mer (Ex-Passerelles) (Ex-Cine Theatre),MONTREUIL-SUR-MER,200.0,,1.0,Cinéma,5 - Bourgs ruraux,50.4624488,1.75892152,32,Hauts-de-France,62,PAS-DE-CALAIS
62152,Cinéma,Cinema 2001,NEUFCHÂTEL-HARDELOT,198.0,,2.0,Cinéma,3 - Petites villes,50.63235685,1.578902,32,Hauts-de-France,62,PAS-DE-CALAIS
62500,Cinéma,Ocine,SAINT-OMER,1546.0,,9.0,Cinéma,2 - Centres urbains intermédiaires,50.75090628,2.24967107,32,Hauts-de-France,62,PAS-DE-CALAIS
63800,Cinéma,Gergovie,COURNON-D_AUVERGNE,476.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,45.73123926,3.19667164,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
63890,Cinéma,Salle des Fetes,SAINT-AMANT-ROCHE-SAVINE,100.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.583013,3.621912,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
63300,Cinéma,Le Monaco,THIERS,341.0,,3.0,Cinéma,3 - Petites villes,45.85572893,3.54763331,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
64100,Cinéma,Mega Cgr Centre,BAYONNE,1096.0,,7.0,Cinéma,1 - Grands centres urbains,43.48611188,-1.47011906,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64200,Cinéma,Royal,BIARRITZ,451.0,,3.0,Cinéma,1 - Grands centres urbains,43.48120441,-1.55927059,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64330,Cinéma,Le Family,GARLIN,166.0,,1.0,Cinéma,5 - Bourgs ruraux,43.56044938,-0.27140001,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64240,Cinéma,Haritz Barne,HASPARREN,193.0,,1.0,Cinéma,5 - Bourgs ruraux,43.382881,-1.306533,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64230,Cinéma,Cgr Lescar,LESCAR,1575.0,,9.0,Cinéma,4 - Ceintures urbaines,43.31891462,-0.43479914,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64150,Cinéma,Cine M,MOURENX,238.0,,2.0,Cinéma,3 - Petites villes,43.36973751,-0.62980892,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64270,Cinéma,Le Saleys,SALIES-DE-BÉARN,210.0,,2.0,Cinéma,5 - Bourgs ruraux,43.47191983,-0.92690984,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
65100,Cinéma,Le Palais,LOURDES,487.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,43.09316568,-0.04574971,76,Occitanie,65,HAUTES-PYRENEES
65150,Cinéma,Le Saint Laurent,SAINT-LAURENT-DE-NESTE,326.0,,1.0,Cinéma,6 - Rural à habitat dispersé,43.07985487,0.48123122,76,Occitanie,65,HAUTES-PYRENEES
66200,Cinéma,Le Vautier,ELNE,157.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,42.6011095,2.97443706,76,Occitanie,66,PYRENEES-ORIENTALES
66460,Cinéma,Salle des Fetes,MAURY,260.0,,1.0,Cinéma,5 - Bourgs ruraux,42.814211,2.600537,76,Occitanie,66,PYRENEES-ORIENTALES
66600,Cinéma,Mega Cgr,RIVESALTES,2082.0,,12.0,Cinéma,2 - Centres urbains intermédiaires,42.765685,2.868611,76,Occitanie,66,PYRENEES-ORIENTALES
67170,Cinéma,Pathe,BRUMATH,2755.0,,14.0,Cinéma,2 - Centres urbains intermédiaires,48.74395491,7.69295519,44,Grand Est,67,BAS-RHIN
67190,Cinéma,Cinema Le Rohan,MUTZIG,226.0,,1.0,Cinéma,4 - Ceintures urbaines,48.53665793,7.45331645,44,Grand Est,67,BAS-RHIN
67570,Cinéma,Cinéma Le Royal,ROTHAU,145.0,,1.0,Cinéma,3 - Petites villes,48.45923818,7.21052583,44,Grand Est,67,BAS-RHIN
67100,Cinéma,Ugc Cine Cite,STRASBOURG,5407.0,,22.0,Cinéma,1 - Grands centres urbains,48.57296314,7.79670157,44,Grand Est,67,BAS-RHIN
67100,Cinéma,Odyssee,STRASBOURG,304.0,,2.0,Cinéma,1 - Grands centres urbains,48.58270787,7.7461305,44,Grand Est,67,BAS-RHIN
68320,Cinéma,Espace Ried Brun,MUNTZENHEIM,252.0,,1.0,Cinéma,3 - Petites villes,48.101851,7.468382,44,Grand Est,68,HAUT-RHIN
68150,Cinéma,Rex,RIBEAUVILLÉ,190.0,,1.0,Cinéma,3 - Petites villes,48.19455401,7.32308176,44,Grand Est,68,HAUT-RHIN
68170,Cinéma,Cine Relais - La Passerelle (Ex- Centre Integre),RIXHEIM,224.0,,1.0,Cinéma,1 - Grands centres urbains,47.75067714,7.41105014,44,Grand Est,68,HAUT-RHIN
68270,Cinéma,Gerard Philipe,WITTENHEIM,240.0,,1.0,Cinéma,1 - Grands centres urbains,47.8224042,7.33754792,44,Grand Est,68,HAUT-RHIN
69300,Cinéma,Cine Caluire,CALUIRE-ET-CUIRE,270.0,,1.0,Cinéma,1 - Grands centres urbains,45.804798,4.853092,84,Auvergne-Rhône-Alpes,69,RHONE
69260,Cinéma,Alpha,CHARBONNIÈRES-LES-BAINS,300.0,,1.0,Cinéma,4 - Ceintures urbaines,45.78044175,4.73964295,84,Auvergne-Rhône-Alpes,69,RHONE
69470,Cinéma,Salle Emilien Michoux,COURS,189.0,,1.0,Cinéma,5 - Bourgs ruraux,46.100564,4.328791,84,Auvergne-Rhône-Alpes,69,RHONE
69570,Cinéma,Aqueduc,DARDILLY,271.0,,1.0,Cinéma,4 - Ceintures urbaines,45.81247541,4.75443624,84,Auvergne-Rhône-Alpes,69,RHONE
69250,Cinéma,Rex,NEUVILLE-SUR-SAÔNE,269.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,45.87469325,4.8415793,84,Auvergne-Rhône-Alpes,69,RHONE
69210,Cinéma,Le Strapontin,SAIN-BEL,199.0,,1.0,Cinéma,4 - Ceintures urbaines,45.81161705,4.5969735,84,Auvergne-Rhône-Alpes,69,RHONE
69110,Cinéma,Cine Mourguet,SAINTE-FOY-LÈS-LYON,280.0,,2.0,Cinéma,1 - Grands centres urbains,45.73593999,4.79996997,84,Auvergne-Rhône-Alpes,69,RHONE
69850,Cinéma,Cinema Paradiso,SAINT-MARTIN-EN-HAUT,299.0,,2.0,Cinéma,5 - Bourgs ruraux,45.66032246,4.55845444,84,Auvergne-Rhône-Alpes,69,RHONE
69170,Cinéma,Cinema Jacques Perrin,TARARE,357.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,45.89824941,4.43179962,84,Auvergne-Rhône-Alpes,69,RHONE
69100,Cinéma,Zola,VILLEURBANNE,240.0,,1.0,Cinéma,1 - Grands centres urbains,45.77067192,4.87436841,84,Auvergne-Rhône-Alpes,69,RHONE
69970,Cinéma,Salle des Fetes,CHAPONNAY,400.0,,1.0,Cinéma,5 - Bourgs ruraux,45.626941,4.935433,84,Auvergne-Rhône-Alpes,69,RHONE
70180,Cinéma,Le Foyer,DAMPIERRE-SUR-SALON,168.0,,1.0,Cinéma,5 - Bourgs ruraux,47.553711,5.676507,27,Bourgogne-Franche-Comté,70,HAUTE-SAONE
70200,Cinéma,Espace Melies,LURE,352.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,47.68466587,6.49830098,27,Bourgogne-Franche-Comté,70,HAUTE-SAONE
70000,Cinéma,Club 6,VESOUL,370.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,47.636582,6.166288,27,Bourgogne-Franche-Comté,70,HAUTE-SAONE
71400,Cinéma,Arletty,AUTUN,417.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,46.95148592,4.29671785,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71100,Cinéma,Megarama,CHALON-SUR-SAÔNE,1637.0,,12.0,Cinéma,2 - Centres urbains intermédiaires,46.77610444,4.86519592,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71120,Cinéma,Le Tivoli,CHAROLLES,233.0,,2.0,Cinéma,5 - Bourgs ruraux,46.435078,4.273364,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71160,Cinéma,Majestic,DIGOIN,409.0,,3.0,Cinéma,3 - Petites villes,46.48002251,3.97705936,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71130,Cinéma,Le Danton,GUEUGNON,180.0,,1.0,Cinéma,3 - Petites villes,46.60025738,4.06746464,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
